territory_id_id,Nom du fichier/tuile,Nom simplifié,Longitude centre,Latitude centre,Largeur (°),Hauteur (°),country
218,ESA_WorldCover_10m_2021_v200_N03E030_Map_2.tif,N03E030_2,32.25,3.75,1.5,1.5,South Sudan
219,ESA_WorldCover_10m_2021_v200_N03E030_Map_3.tif,N03E030_3,30.75,5.25,1.5,1.5,South Sudan
220,ESA_WorldCover_10m_2021_v200_N03E030_Map_4.tif,N03E030_4,32.25,5.25,1.5,1.5,South Sudan
221,ESA_WorldCover_10m_2021_v200_N03E033_Map_1.tif,N03E033_1,33.75,3.75,1.5,1.5,Uganda
222,ESA_WorldCover_10m_2021_v200_N03E033_Map_2.tif,N03E033_2,35.25,3.75,1.5,1.5,Kenya
223,ESA_WorldCover_10m_2021_v200_N03E033_Map_3.tif,N03E033_3,33.75,5.25,1.5,1.5,South Sudan
224,ESA_WorldCover_10m_2021_v200_N03E033_Map_4.tif,N03E033_4,35.25,5.25,1.5,1.5,South Sudan
225,ESA_WorldCover_10m_2021_v200_N03E036_Map_1.tif,N03E036_1,36.75,3.75,1.5,1.5,Kenya
226,ESA_WorldCover_10m_2021_v200_N03E036_Map_2.tif,N03E036_2,38.25,3.75,1.5,1.5,Ethiopia
227,ESA_WorldCover_10m_2021_v200_N03E036_Map_3.tif,N03E036_3,36.75,5.25,1.5,1.5,Ethiopia
228,ESA_WorldCover_10m_2021_v200_N03E036_Map_4.tif,N03E036_4,38.25,5.25,1.5,1.5,Ethiopia
229,ESA_WorldCover_10m_2021_v200_N03E039_Map_1.tif,N03E039_1,39.75,3.75,1.5,1.5,Ethiopia
230,ESA_WorldCover_10m_2021_v200_N03E039_Map_2.tif,N03E039_2,41.25,3.75,1.5,1.5,Kenya
231,ESA_WorldCover_10m_2021_v200_N03E039_Map_3.tif,N03E039_3,39.75,5.25,1.5,1.5,Ethiopia
232,ESA_WorldCover_10m_2021_v200_N03E039_Map_4.tif,N03E039_4,41.25,5.25,1.5,1.5,Ethiopia
233,ESA_WorldCover_10m_2021_v200_N03E042_Map_1.tif,N03E042_1,42.75,3.75,1.5,1.5,Somalia
234,ESA_WorldCover_10m_2021_v200_N03E042_Map_2.tif,N03E042_2,44.25,3.75,1.5,1.5,Somalia
235,ESA_WorldCover_10m_2021_v200_N03E042_Map_3.tif,N03E042_3,42.75,5.25,1.5,1.5,Ethiopia
236,ESA_WorldCover_10m_2021_v200_N03E042_Map_4.tif,N03E042_4,44.25,5.25,1.5,1.5,Ethiopia
237,ESA_WorldCover_10m_2021_v200_N03E045_Map_1.tif,N03E045_1,45.75,3.75,1.5,1.5,Somalia
238,ESA_WorldCover_10m_2021_v200_N03E045_Map_2.tif,N03E045_2,47.25,3.75,1.5,1.5,Somalia
239,ESA_WorldCover_10m_2021_v200_N03E045_Map_3.tif,N03E045_3,45.75,5.25,1.5,1.5,Somalia
240,ESA_WorldCover_10m_2021_v200_N03E045_Map_4.tif,N03E045_4,47.25,5.25,1.5,1.5,Somalia
241,ESA_WorldCover_10m_2021_v200_N03E048_Map_1.tif,N03E048_1,48.75,3.75,1.5,1.5,Ocean
242,ESA_WorldCover_10m_2021_v200_N03E048_Map_2.tif,N03E048_2,50.25,3.75,1.5,1.5,Ocean
243,ESA_WorldCover_10m_2021_v200_N03E048_Map_3.tif,N03E048_3,48.75,5.25,1.5,1.5,Somalia
244,ESA_WorldCover_10m_2021_v200_N03E048_Map_4.tif,N03E048_4,50.25,5.25,1.5,1.5,Ocean
245,ESA_WorldCover_10m_2021_v200_N03E072_Map_1.tif,N03E072_1,72.75,3.75,1.5,1.5,Maldives
246,ESA_WorldCover_10m_2021_v200_N03E072_Map_2.tif,N03E072_2,74.25,3.75,1.5,1.5,Maldives
247,ESA_WorldCover_10m_2021_v200_N03E072_Map_3.tif,N03E072_3,72.75,5.25,1.5,1.5,Maldives
248,ESA_WorldCover_10m_2021_v200_N03E072_Map_4.tif,N03E072_4,74.25,5.25,1.5,1.5,Maldives
249,ESA_WorldCover_10m_2021_v200_N03E078_Map_1.tif,N03E078_1,78.75,3.75,1.5,1.5,Ocean
250,ESA_WorldCover_10m_2021_v200_N03E078_Map_2.tif,N03E078_2,80.25,3.75,1.5,1.5,Ocean
251,ESA_WorldCover_10m_2021_v200_N03E078_Map_3.tif,N03E078_3,78.75,5.25,1.5,1.5,Ocean
252,ESA_WorldCover_10m_2021_v200_N03E078_Map_4.tif,N03E078_4,80.25,5.25,1.5,1.5,Sri Lanka
253,ESA_WorldCover_10m_2021_v200_N03E093_Map_1.tif,N03E093_1,93.75,3.75,1.5,1.5,Ocean
254,ESA_WorldCover_10m_2021_v200_N03E093_Map_2.tif,N03E093_2,95.25,3.75,1.5,1.5,Indonesia
255,ESA_WorldCover_10m_2021_v200_N03E093_Map_3.tif,N03E093_3,93.75,5.25,1.5,1.5,Ocean
256,ESA_WorldCover_10m_2021_v200_N03E093_Map_4.tif,N03E093_4,95.25,5.25,1.5,1.5,Indonesia
257,ESA_WorldCover_10m_2021_v200_N03E096_Map_1.tif,N03E096_1,96.75,3.75,1.5,1.5,Indonesia
258,ESA_WorldCover_10m_2021_v200_N03E096_Map_2.tif,N03E096_2,98.25,3.75,1.5,1.5,Indonesia
259,ESA_WorldCover_10m_2021_v200_N03E096_Map_3.tif,N03E096_3,96.75,5.25,1.5,1.5,Indonesia
260,ESA_WorldCover_10m_2021_v200_N03E096_Map_4.tif,N03E096_4,98.25,5.25,1.5,1.5,Indonesia
261,ESA_WorldCover_10m_2021_v200_N03E099_Map_1.tif,N03E099_1,99.75,3.75,1.5,1.5,Indonesia
262,ESA_WorldCover_10m_2021_v200_N03E099_Map_2.tif,N03E099_2,101.25,3.75,1.5,1.5,Malaysia
263,ESA_WorldCover_10m_2021_v200_N03E099_Map_3.tif,N03E099_3,99.75,5.25,1.5,1.5,Malaysia
264,ESA_WorldCover_10m_2021_v200_N03E099_Map_4.tif,N03E099_4,101.25,5.25,1.5,1.5,Malaysia
265,ESA_WorldCover_10m_2021_v200_N03E102_Map_1.tif,N03E102_1,102.75,3.75,1.5,1.5,Malaysia
266,ESA_WorldCover_10m_2021_v200_N03E102_Map_2.tif,N03E102_2,104.25,3.75,1.5,1.5,Ocean
267,ESA_WorldCover_10m_2021_v200_N03E102_Map_3.tif,N03E102_3,102.75,5.25,1.5,1.5,Malaysia
268,ESA_WorldCover_10m_2021_v200_N03E102_Map_4.tif,N03E102_4,104.25,5.25,1.5,1.5,Ocean
269,ESA_WorldCover_10m_2021_v200_N03E105_Map_1.tif,N03E105_1,105.75,3.75,1.5,1.5,Indonesia
270,ESA_WorldCover_10m_2021_v200_N03E105_Map_2.tif,N03E105_2,107.25,3.75,1.5,1.5,Indonesia
271,ESA_WorldCover_10m_2021_v200_N03E105_Map_3.tif,N03E105_3,105.75,5.25,1.5,1.5,Ocean
272,ESA_WorldCover_10m_2021_v200_N03E105_Map_4.tif,N03E105_4,107.25,5.25,1.5,1.5,Indonesia
273,ESA_WorldCover_10m_2021_v200_N03E108_Map_1.tif,N03E108_1,108.75,3.75,1.5,1.5,Indonesia
274,ESA_WorldCover_10m_2021_v200_N03E108_Map_2.tif,N03E108_2,110.25,3.75,1.5,1.5,Ocean
275,ESA_WorldCover_10m_2021_v200_N03E108_Map_3.tif,N03E108_3,108.75,5.25,1.5,1.5,Indonesia
276,ESA_WorldCover_10m_2021_v200_N03E108_Map_4.tif,N03E108_4,110.25,5.25,1.5,1.5,Ocean
277,ESA_WorldCover_10m_2021_v200_N03E111_Map_1.tif,N03E111_1,111.75,3.75,1.5,1.5,Malaysia
278,ESA_WorldCover_10m_2021_v200_N03E111_Map_2.tif,N03E111_2,113.25,3.75,1.5,1.5,Malaysia
279,ESA_WorldCover_10m_2021_v200_N03E111_Map_3.tif,N03E111_3,111.75,5.25,1.5,1.5,Ocean
280,ESA_WorldCover_10m_2021_v200_N03E111_Map_4.tif,N03E111_4,113.25,5.25,1.5,1.5,Malaysia
281,ESA_WorldCover_10m_2021_v200_N03E114_Map_1.tif,N03E114_1,114.75,3.75,1.5,1.5,Malaysia
282,ESA_WorldCover_10m_2021_v200_N03E114_Map_2.tif,N03E114_2,116.25,3.75,1.5,1.5,Indonesia
283,ESA_WorldCover_10m_2021_v200_N03E114_Map_3.tif,N03E114_3,114.75,5.25,1.5,1.5,Malaysia
284,ESA_WorldCover_10m_2021_v200_N03E114_Map_4.tif,N03E114_4,116.25,5.25,1.5,1.5,Malaysia
285,ESA_WorldCover_10m_2021_v200_N03E117_Map_1.tif,N03E117_1,117.75,3.75,1.5,1.5,Indonesia
286,ESA_WorldCover_10m_2021_v200_N03E117_Map_2.tif,N03E117_2,119.25,3.75,1.5,1.5,Malaysia
287,ESA_WorldCover_10m_2021_v200_N03E117_Map_3.tif,N03E117_3,117.75,5.25,1.5,1.5,Malaysia
288,ESA_WorldCover_10m_2021_v200_N03E117_Map_4.tif,N03E117_4,119.25,5.25,1.5,1.5,Malaysia
289,ESA_WorldCover_10m_2021_v200_N03E120_Map_1.tif,N03E120_1,120.75,3.75,1.5,1.5,Ocean
290,ESA_WorldCover_10m_2021_v200_N03E120_Map_2.tif,N03E120_2,122.25,3.75,1.5,1.5,Ocean
291,ESA_WorldCover_10m_2021_v200_N03E120_Map_3.tif,N03E120_3,120.75,5.25,1.5,1.5,Philippines
292,ESA_WorldCover_10m_2021_v200_N03E120_Map_4.tif,N03E120_4,122.25,5.25,1.5,1.5,Philippines
293,ESA_WorldCover_10m_2021_v200_N03E123_Map_1.tif,N03E123_1,123.75,3.75,1.5,1.5,Ocean
294,ESA_WorldCover_10m_2021_v200_N03E123_Map_2.tif,N03E123_2,125.25,3.75,1.5,1.5,Indonesia
295,ESA_WorldCover_10m_2021_v200_N03E123_Map_3.tif,N03E123_3,123.75,5.25,1.5,1.5,Ocean
296,ESA_WorldCover_10m_2021_v200_N03E123_Map_4.tif,N03E123_4,125.25,5.25,1.5,1.5,Philippines
297,ESA_WorldCover_10m_2021_v200_N03E126_Map_1.tif,N03E126_1,126.75,3.75,1.5,1.5,Indonesia
298,ESA_WorldCover_10m_2021_v200_N03E126_Map_2.tif,N03E126_2,128.25,3.75,1.5,1.5,Ocean
299,ESA_WorldCover_10m_2021_v200_N03E126_Map_3.tif,N03E126_3,126.75,5.25,1.5,1.5,Indonesia
300,ESA_WorldCover_10m_2021_v200_N03E126_Map_4.tif,N03E126_4,128.25,5.25,1.5,1.5,Ocean
301,ESA_WorldCover_10m_2021_v200_N03E156_Map_1.tif,N03E156_1,156.75,3.75,1.5,1.5,Ocean
302,ESA_WorldCover_10m_2021_v200_N03E156_Map_2.tif,N03E156_2,158.25,3.75,1.5,1.5,Ocean
303,ESA_WorldCover_10m_2021_v200_N03E156_Map_3.tif,N03E156_3,156.75,5.25,1.5,1.5,Federated States of Micronesia
304,ESA_WorldCover_10m_2021_v200_N03E156_Map_4.tif,N03E156_4,158.25,5.25,1.5,1.5,Ocean
305,ESA_WorldCover_10m_2021_v200_N03E162_Map_1.tif,N03E162_1,162.75,3.75,1.5,1.5,Ocean
306,ESA_WorldCover_10m_2021_v200_N03E162_Map_2.tif,N03E162_2,164.25,3.75,1.5,1.5,Ocean
307,ESA_WorldCover_10m_2021_v200_N03E162_Map_3.tif,N03E162_3,162.75,5.25,1.5,1.5,Federated States of Micronesia
308,ESA_WorldCover_10m_2021_v200_N03E162_Map_4.tif,N03E162_4,164.25,5.25,1.5,1.5,Ocean
309,ESA_WorldCover_10m_2021_v200_N03E168_Map_1.tif,N03E168_1,168.75,3.75,1.5,1.5,Ocean
310,ESA_WorldCover_10m_2021_v200_N03E168_Map_2.tif,N03E168_2,170.25,3.75,1.5,1.5,Ocean
311,ESA_WorldCover_10m_2021_v200_N03E168_Map_3.tif,N03E168_3,168.75,5.25,1.5,1.5,Marshall Islands
312,ESA_WorldCover_10m_2021_v200_N03E168_Map_4.tif,N03E168_4,170.25,5.25,1.5,1.5,Marshall Islands
313,ESA_WorldCover_10m_2021_v200_N03E171_Map_1.tif,N03E171_1,171.75,3.75,1.5,1.5,Ocean
314,ESA_WorldCover_10m_2021_v200_N03E171_Map_2.tif,N03E171_2,173.25,3.75,1.5,1.5,Kiribati
315,ESA_WorldCover_10m_2021_v200_N03E171_Map_3.tif,N03E171_3,171.75,5.25,1.5,1.5,Ocean
316,ESA_WorldCover_10m_2021_v200_N03E171_Map_4.tif,N03E171_4,173.25,5.25,1.5,1.5,Ocean
317,ESA_WorldCover_10m_2021_v200_N03W003_Map_1.tif,N03W003_1,-2.25,3.75,1.5,1.5,Ocean
318,ESA_WorldCover_10m_2021_v200_N03W003_Map_2.tif,N03W003_2,-0.75,3.75,1.5,1.5,Ocean
319,ESA_WorldCover_10m_2021_v200_N03W003_Map_3.tif,N03W003_3,-2.25,5.25,1.5,1.5,Ghana
320,ESA_WorldCover_10m_2021_v200_N03W003_Map_4.tif,N03W003_4,-0.75,5.25,1.5,1.5,Ghana
321,ESA_WorldCover_10m_2021_v200_N03W006_Map_1.tif,N03W006_1,-5.25,3.75,1.5,1.5,Ocean
322,ESA_WorldCover_10m_2021_v200_N03W006_Map_2.tif,N03W006_2,-3.75,3.75,1.5,1.5,Ocean
323,ESA_WorldCover_10m_2021_v200_N03W006_Map_3.tif,N03W006_3,-5.25,5.25,1.5,1.5,Ivory Coast
324,ESA_WorldCover_10m_2021_v200_N03W006_Map_4.tif,N03W006_4,-3.75,5.25,1.5,1.5,Ivory Coast
325,ESA_WorldCover_10m_2021_v200_N03W009_Map_1.tif,N03W009_1,-8.25,3.75,1.5,1.5,Liberia
326,ESA_WorldCover_10m_2021_v200_N03W009_Map_2.tif,N03W009_2,-6.75,3.75,1.5,1.5,Ivory Coast
327,ESA_WorldCover_10m_2021_v200_N03W009_Map_3.tif,N03W009_3,-8.25,5.25,1.5,1.5,Liberia
328,ESA_WorldCover_10m_2021_v200_N03W009_Map_4.tif,N03W009_4,-6.75,5.25,1.5,1.5,Ivory Coast
329,ESA_WorldCover_10m_2021_v200_N03W012_Map_1.tif,N03W012_1,-11.25,3.75,1.5,1.5,Ocean
330,ESA_WorldCover_10m_2021_v200_N03W012_Map_2.tif,N03W012_2,-9.75,3.75,1.5,1.5,Ocean
331,ESA_WorldCover_10m_2021_v200_N03W012_Map_3.tif,N03W012_3,-11.25,5.25,1.5,1.5,Ocean
332,ESA_WorldCover_10m_2021_v200_N03W012_Map_4.tif,N03W012_4,-9.75,5.25,1.5,1.5,Liberia
333,ESA_WorldCover_10m_2021_v200_N03W051_Map_1.tif,N03W051_1,-50.25,3.75,1.5,1.5,Brazil
334,ESA_WorldCover_10m_2021_v200_N03W051_Map_2.tif,N03W051_2,-48.75,3.75,1.5,1.5,Ocean
335,ESA_WorldCover_10m_2021_v200_N03W051_Map_3.tif,N03W051_3,-50.25,5.25,1.5,1.5,Ocean
336,ESA_WorldCover_10m_2021_v200_N03W051_Map_4.tif,N03W051_4,-48.75,5.25,1.5,1.5,Ocean
337,ESA_WorldCover_10m_2021_v200_N03W054_Map_1.tif,N03W054_1,-53.25,3.75,1.5,1.5,French Guiana
338,ESA_WorldCover_10m_2021_v200_N03W054_Map_2.tif,N03W054_2,-51.75,3.75,1.5,1.5,Brazil
339,ESA_WorldCover_10m_2021_v200_N03W054_Map_3.tif,N03W054_3,-53.25,5.25,1.5,1.5,French Guiana
340,ESA_WorldCover_10m_2021_v200_N03W054_Map_4.tif,N03W054_4,-51.75,5.25,1.5,1.5,French Guiana
341,ESA_WorldCover_10m_2021_v200_N03W057_Map_1.tif,N03W057_1,-56.25,3.75,1.5,1.5,Suriname
342,ESA_WorldCover_10m_2021_v200_N03W057_Map_2.tif,N03W057_2,-54.75,3.75,1.5,1.5,Suriname
343,ESA_WorldCover_10m_2021_v200_N03W057_Map_3.tif,N03W057_3,-56.25,5.25,1.5,1.5,Suriname
344,ESA_WorldCover_10m_2021_v200_N03W057_Map_4.tif,N03W057_4,-54.75,5.25,1.5,1.5,Suriname
345,ESA_WorldCover_10m_2021_v200_N03W060_Map_1.tif,N03W060_1,-59.25,3.75,1.5,1.5,Guyana
346,ESA_WorldCover_10m_2021_v200_N03W060_Map_2.tif,N03W060_2,-57.75,3.75,1.5,1.5,Guyana
347,ESA_WorldCover_10m_2021_v200_N03W060_Map_3.tif,N03W060_3,-59.25,5.25,1.5,1.5,Guyana
348,ESA_WorldCover_10m_2021_v200_N03W060_Map_4.tif,N03W060_4,-57.75,5.25,1.5,1.5,Guyana
349,ESA_WorldCover_10m_2021_v200_N03W063_Map_1.tif,N03W063_1,-62.25,3.75,1.5,1.5,Brazil
350,ESA_WorldCover_10m_2021_v200_N03W063_Map_2.tif,N03W063_2,-60.75,3.75,1.5,1.5,Brazil
351,ESA_WorldCover_10m_2021_v200_N03W063_Map_3.tif,N03W063_3,-62.25,5.25,1.5,1.5,Venezuela
352,ESA_WorldCover_10m_2021_v200_N03W063_Map_4.tif,N03W063_4,-60.75,5.25,1.5,1.5,Guyana
353,ESA_WorldCover_10m_2021_v200_N03W066_Map_1.tif,N03W066_1,-65.25,3.75,1.5,1.5,Venezuela
354,ESA_WorldCover_10m_2021_v200_N03W066_Map_2.tif,N03W066_2,-63.75,3.75,1.5,1.5,Brazil
355,ESA_WorldCover_10m_2021_v200_N03W066_Map_3.tif,N03W066_3,-65.25,5.25,1.5,1.5,Venezuela
356,ESA_WorldCover_10m_2021_v200_N03W066_Map_4.tif,N03W066_4,-63.75,5.25,1.5,1.5,Venezuela
357,ESA_WorldCover_10m_2021_v200_N03W069_Map_1.tif,N03W069_1,-68.25,3.75,1.5,1.5,Colombia
358,ESA_WorldCover_10m_2021_v200_N03W069_Map_2.tif,N03W069_2,-66.75,3.75,1.5,1.5,Venezuela
359,ESA_WorldCover_10m_2021_v200_N03W069_Map_3.tif,N03W069_3,-68.25,5.25,1.5,1.5,Colombia
360,ESA_WorldCover_10m_2021_v200_N03W069_Map_4.tif,N03W069_4,-66.75,5.25,1.5,1.5,Venezuela
361,ESA_WorldCover_10m_2021_v200_N03W072_Map_1.tif,N03W072_1,-71.25,3.75,1.5,1.5,Colombia
362,ESA_WorldCover_10m_2021_v200_N03W072_Map_2.tif,N03W072_2,-69.75,3.75,1.5,1.5,Colombia
363,ESA_WorldCover_10m_2021_v200_N03W072_Map_3.tif,N03W072_3,-71.25,5.25,1.5,1.5,Colombia
364,ESA_WorldCover_10m_2021_v200_N03W072_Map_4.tif,N03W072_4,-69.75,5.25,1.5,1.5,Colombia
365,ESA_WorldCover_10m_2021_v200_N03W075_Map_1.tif,N03W075_1,-74.25,3.75,1.5,1.5,Colombia
366,ESA_WorldCover_10m_2021_v200_N03W075_Map_2.tif,N03W075_2,-72.75,3.75,1.5,1.5,Colombia
367,ESA_WorldCover_10m_2021_v200_N03W075_Map_3.tif,N03W075_3,-74.25,5.25,1.5,1.5,Colombia
368,ESA_WorldCover_10m_2021_v200_N03W075_Map_4.tif,N03W075_4,-72.75,5.25,1.5,1.5,Colombia
369,ESA_WorldCover_10m_2021_v200_N03W078_Map_1.tif,N03W078_1,-77.25,3.75,1.5,1.5,Colombia
370,ESA_WorldCover_10m_2021_v200_N03W078_Map_2.tif,N03W078_2,-75.75,3.75,1.5,1.5,Colombia
371,ESA_WorldCover_10m_2021_v200_N03W078_Map_3.tif,N03W078_3,-77.25,5.25,1.5,1.5,Colombia
372,ESA_WorldCover_10m_2021_v200_N03W078_Map_4.tif,N03W078_4,-75.75,5.25,1.5,1.5,Colombia
373,ESA_WorldCover_10m_2021_v200_N03W081_Map_1.tif,N03W081_1,-80.25,3.75,1.5,1.5,Ocean
374,ESA_WorldCover_10m_2021_v200_N03W081_Map_2.tif,N03W081_2,-78.75,3.75,1.5,1.5,Colombia
375,ESA_WorldCover_10m_2021_v200_N03W081_Map_3.tif,N03W081_3,-80.25,5.25,1.5,1.5,Ocean
376,ESA_WorldCover_10m_2021_v200_N03W081_Map_4.tif,N03W081_4,-78.75,5.25,1.5,1.5,Ocean
377,ESA_WorldCover_10m_2021_v200_N03W165_Map_1.tif,N03W165_1,-164.25,3.75,1.5,1.5,Ocean
378,ESA_WorldCover_10m_2021_v200_N03W165_Map_2.tif,N03W165_2,-162.75,3.75,1.5,1.5,Ocean
379,ESA_WorldCover_10m_2021_v200_N03W165_Map_3.tif,N03W165_3,-164.25,5.25,1.5,1.5,Ocean
380,ESA_WorldCover_10m_2021_v200_N03W165_Map_4.tif,N03W165_4,-162.75,5.25,1.5,1.5,United States Minor Outlying Islands
381,ESA_WorldCover_10m_2021_v200_N06E000_Map_1.tif,N06E000_1,0.75,6.75,1.5,1.5,Togo
382,ESA_WorldCover_10m_2021_v200_N06E000_Map_2.tif,N06E000_2,2.25,6.75,1.5,1.5,Benin
383,ESA_WorldCover_10m_2021_v200_N06E000_Map_3.tif,N06E000_3,0.75,8.25,1.5,1.5,Togo
384,ESA_WorldCover_10m_2021_v200_N06E000_Map_4.tif,N06E000_4,2.25,8.25,1.5,1.5,Benin
385,ESA_WorldCover_10m_2021_v200_N06E003_Map_1.tif,N06E003_1,3.75,6.75,1.5,1.5,Nigeria
386,ESA_WorldCover_10m_2021_v200_N06E003_Map_2.tif,N06E003_2,5.25,6.75,1.5,1.5,Nigeria
387,ESA_WorldCover_10m_2021_v200_N06E003_Map_3.tif,N06E003_3,3.75,8.25,1.5,1.5,Nigeria
388,ESA_WorldCover_10m_2021_v200_N06E003_Map_4.tif,N06E003_4,5.25,8.25,1.5,1.5,Nigeria
389,ESA_WorldCover_10m_2021_v200_N06E006_Map_1.tif,N06E006_1,6.75,6.75,1.5,1.5,Nigeria
390,ESA_WorldCover_10m_2021_v200_N06E006_Map_2.tif,N06E006_2,8.25,6.75,1.5,1.5,Nigeria
391,ESA_WorldCover_10m_2021_v200_N06E006_Map_3.tif,N06E006_3,6.75,8.25,1.5,1.5,Nigeria
392,ESA_WorldCover_10m_2021_v200_N06E006_Map_4.tif,N06E006_4,8.25,8.25,1.5,1.5,Nigeria
393,ESA_WorldCover_10m_2021_v200_N06E009_Map_1.tif,N06E009_1,9.75,6.75,1.5,1.5,Nigeria
394,ESA_WorldCover_10m_2021_v200_N06E009_Map_2.tif,N06E009_2,11.25,6.75,1.5,1.5,Cameroon
395,ESA_WorldCover_10m_2021_v200_N06E009_Map_3.tif,N06E009_3,9.75,8.25,1.5,1.5,Nigeria
396,ESA_WorldCover_10m_2021_v200_N06E009_Map_4.tif,N06E009_4,11.25,8.25,1.5,1.5,Nigeria
397,ESA_WorldCover_10m_2021_v200_N06E012_Map_1.tif,N06E012_1,12.75,6.75,1.5,1.5,Cameroon
398,ESA_WorldCover_10m_2021_v200_N06E012_Map_2.tif,N06E012_2,14.25,6.75,1.5,1.5,Cameroon
399,ESA_WorldCover_10m_2021_v200_N06E012_Map_3.tif,N06E012_3,12.75,8.25,1.5,1.5,Cameroon
400,ESA_WorldCover_10m_2021_v200_N06E012_Map_4.tif,N06E012_4,14.25,8.25,1.5,1.5,Cameroon
401,ESA_WorldCover_10m_2021_v200_N06E015_Map_1.tif,N06E015_1,15.75,6.75,1.5,1.5,Central African Republic
402,ESA_WorldCover_10m_2021_v200_N06E015_Map_2.tif,N06E015_2,17.25,6.75,1.5,1.5,Central African Republic
403,ESA_WorldCover_10m_2021_v200_N06E015_Map_3.tif,N06E015_3,15.75,8.25,1.5,1.5,Chad
404,ESA_WorldCover_10m_2021_v200_N06E015_Map_4.tif,N06E015_4,17.25,8.25,1.5,1.5,Chad
405,ESA_WorldCover_10m_2021_v200_N06E018_Map_1.tif,N06E018_1,18.75,6.75,1.5,1.5,Central African Republic
406,ESA_WorldCover_10m_2021_v200_N06E018_Map_2.tif,N06E018_2,20.25,6.75,1.5,1.5,Central African Republic
407,ESA_WorldCover_10m_2021_v200_N06E018_Map_3.tif,N06E018_3,18.75,8.25,1.5,1.5,Central African Republic
408,ESA_WorldCover_10m_2021_v200_N06E018_Map_4.tif,N06E018_4,20.25,8.25,1.5,1.5,Central African Republic
409,ESA_WorldCover_10m_2021_v200_N06E021_Map_1.tif,N06E021_1,21.75,6.75,1.5,1.5,Central African Republic
410,ESA_WorldCover_10m_2021_v200_N06E021_Map_2.tif,N06E021_2,23.25,6.75,1.5,1.5,Central African Republic
411,ESA_WorldCover_10m_2021_v200_N06E021_Map_3.tif,N06E021_3,21.75,8.25,1.5,1.5,Central African Republic
412,ESA_WorldCover_10m_2021_v200_N06E021_Map_4.tif,N06E021_4,23.25,8.25,1.5,1.5,Central African Republic
413,ESA_WorldCover_10m_2021_v200_N06E024_Map_1.tif,N06E024_1,24.75,6.75,1.5,1.5,Central African Republic
414,ESA_WorldCover_10m_2021_v200_N06E024_Map_2.tif,N06E024_2,26.25,6.75,1.5,1.5,South Sudan
415,ESA_WorldCover_10m_2021_v200_N06E024_Map_3.tif,N06E024_3,24.75,8.25,1.5,1.5,South Sudan
416,ESA_WorldCover_10m_2021_v200_N06E024_Map_4.tif,N06E024_4,26.25,8.25,1.5,1.5,South Sudan
417,ESA_WorldCover_10m_2021_v200_N06E027_Map_1.tif,N06E027_1,27.75,6.75,1.5,1.5,South Sudan
418,ESA_WorldCover_10m_2021_v200_N06E027_Map_2.tif,N06E027_2,29.25,6.75,1.5,1.5,South Sudan
419,ESA_WorldCover_10m_2021_v200_N06E027_Map_3.tif,N06E027_3,27.75,8.25,1.5,1.5,South Sudan
420,ESA_WorldCover_10m_2021_v200_N06E027_Map_4.tif,N06E027_4,29.25,8.25,1.5,1.5,South Sudan
421,ESA_WorldCover_10m_2021_v200_N06E030_Map_1.tif,N06E030_1,30.75,6.75,1.5,1.5,South Sudan
422,ESA_WorldCover_10m_2021_v200_N06E030_Map_2.tif,N06E030_2,32.25,6.75,1.5,1.5,South Sudan
423,ESA_WorldCover_10m_2021_v200_N06E030_Map_3.tif,N06E030_3,30.75,8.25,1.5,1.5,South Sudan
424,ESA_WorldCover_10m_2021_v200_N06E030_Map_4.tif,N06E030_4,32.25,8.25,1.5,1.5,South Sudan
425,ESA_WorldCover_10m_2021_v200_N06E033_Map_1.tif,N06E033_1,33.75,6.75,1.5,1.5,South Sudan
426,ESA_WorldCover_10m_2021_v200_N06E033_Map_2.tif,N06E033_2,35.25,6.75,1.5,1.5,Ethiopia
427,ESA_WorldCover_10m_2021_v200_N06E033_Map_3.tif,N06E033_3,33.75,8.25,1.5,1.5,Ethiopia
428,ESA_WorldCover_10m_2021_v200_N06E033_Map_4.tif,N06E033_4,35.25,8.25,1.5,1.5,Ethiopia
429,ESA_WorldCover_10m_2021_v200_N06E036_Map_1.tif,N06E036_1,36.75,6.75,1.5,1.5,Ethiopia
430,ESA_WorldCover_10m_2021_v200_N06E036_Map_2.tif,N06E036_2,38.25,6.75,1.5,1.5,Ethiopia
431,ESA_WorldCover_10m_2021_v200_N06E036_Map_3.tif,N06E036_3,36.75,8.25,1.5,1.5,Ethiopia
432,ESA_WorldCover_10m_2021_v200_N06E036_Map_4.tif,N06E036_4,38.25,8.25,1.5,1.5,Ethiopia
433,ESA_WorldCover_10m_2021_v200_N06E039_Map_1.tif,N06E039_1,39.75,6.75,1.5,1.5,Ethiopia
434,ESA_WorldCover_10m_2021_v200_N06E039_Map_2.tif,N06E039_2,41.25,6.75,1.5,1.5,Ethiopia
435,ESA_WorldCover_10m_2021_v200_N06E039_Map_3.tif,N06E039_3,39.75,8.25,1.5,1.5,Ethiopia
436,ESA_WorldCover_10m_2021_v200_N06E039_Map_4.tif,N06E039_4,41.25,8.25,1.5,1.5,Ethiopia
437,ESA_WorldCover_10m_2021_v200_N06E042_Map_1.tif,N06E042_1,42.75,6.75,1.5,1.5,Ethiopia
438,ESA_WorldCover_10m_2021_v200_N06E042_Map_2.tif,N06E042_2,44.25,6.75,1.5,1.5,Ethiopia
